debug/a1_2_std,debug/q2,idle_time,debug/backup,debug/log_pi,debug/log_pi_std,episode_length_test,debug/a2_1_std,return_train,debug/a1_2,debug/a2_0_std,training_step_duration,debug/a_2,debug/q_a1,debug/a2_2_std,debug/demo_sampling_weight,_timestamp,debug/demo_fraction_in_batch,debug/a1_0,debug/a_1,episode_length_train,_runtime,debug/logp_a2,debug/a1_1,losses/loss_actor,_step,debug/d,debug/a_2_std,round_time,debug/q_a1_std,debug/a2_0,debug/q_a1_targ,debug/q1,debug/q_a1_targ_std,debug/backup_std,debug/logp_a2_std,debug/d_std,debug/a2_1,sampling_duration,debug/a_0_std,debug/actor_grad_norm,losses/loss_critic,debug/r,debug/a2_2,debug/a1_1_std,debug/critic_grad_norm,debug/a_1_std,memory_len,debug/a_0,lrs/actor_lr,lrs/critic_lr,debug/a1_0_std,debug/q2_std,return_test,debug/r_std,debug/q1_std
0.5874297311,8.3871465985,0.0,8.390647095,-2.0425138124,0.234427918,0,0.585695555,0.0,0.006077222,0.5867204831,0.0519268537,0.1110286458,8.3905619144,0.5859856095,1.14378175,1772091001.6831052,1.0,-0.0205013879,0.0537174479,0.0,739.3636072,-2.0433681504,-0.0137240691,-8.4109917068,10,0.0,0.8135616223,22.2258081436,1.8932316693,-0.0186192288,7.8940698449,8.3872199535,1.7839350263,1.8990994807,0.2341409469,0.0,-0.0156169581,0.0213473296,0.3887730328,0.0389495298,0.0047117011,0.5755179123,0.0014980445,0.5862214907,0.2560217072,0.2221410571,8291,0.8129427083,1e-05,5e-05,0.5869642107,1.8934209677,0,0.1537500056,1.8941194467
0.5865318346,9.1165002855,0.0,9.1194904518,-2.0438156851,0.2331902514,0,0.5871025695,0.0,0.008535813,0.5856682243,0.0519613504,0.1122851562,9.1191096624,0.586045598,1.14378175,1772091001.6841054,1.0,-0.0077946356,0.0567382812,0.0,739.364108,-2.0440736699,-0.0145814338,-9.139544452,11,0.0,0.8125692149,22.3589317799,2.0467908005,-0.0082184901,8.6276734972,9.1167037487,1.9409022601,2.0520940403,0.2348526483,0.0,-0.0149497425,0.0216443658,0.390066993,0.0388187345,0.0047122772,0.5780936702,0.0068210188,0.586745009,0.2549551253,0.228044405,8291,0.8114648438,1e-05,5e-05,0.5870260179,2.0468328404,0,0.1517243349,2.047306296
0.5868888348,9.8043084176,0.0,9.8072093232,-2.0424053971,0.2322120118,0,0.5864008905,0.0,-0.0135209449,0.5862123642,0.0519719362,0.1106380208,9.806402003,0.5877072964,1.14378175,1772091001.6841054,1.0,-0.0056534855,0.05453125,0.0,739.3646076,-2.0425388209,0.0051012249,-9.8268447844,12,0.0,0.8111236076,22.3932335377,2.2117332792,-0.0059698916,9.3271788184,9.8046287886,2.1079543281,2.2168215052,0.2326930978,0.0,0.0027876994,0.0213180645,0.389959931,0.0386346781,0.0056725522,0.5733022185,-0.0155552286,0.5870878798,0.3657351684,0.2238106276,8291,0.8115755208,1e-05,5e-05,0.5870281716,2.2117777228,0,0.1534017886,2.2123836406
0.5868734455,10.5164892991,0.0,10.518526926,-2.0416846768,0.2399410419,0,0.5859113739,0.0,0.0050814813,0.5855258316,0.0515338286,0.1106901042,10.5188381958,0.5886794188,1.14378175,1772091001.6846066,1.0,0.0332349392,0.0549153646,0.0,739.3651073,-2.0417573404,-0.0213936986,-10.5392497285,13,0.0,0.8123985662,22.0678174496,2.3633003139,0.0340393391,10.043272864,10.5171635087,2.2618297195,2.3683865126,0.2420474158,0.0,-0.0197978895,0.0210991597,0.3892154239,0.0390639995,0.0062215785,0.5756867172,0.0024272417,0.5866512859,0.4229063426,0.2245228455,8291,0.8124153646,1e-05,5e-05,0.5853078775,2.3633894634,0,0.1523362195,2.3639565953
0.5871044491,11.1949182383,0.0,11.1961390813,-2.0413042593,0.2427917359,0,0.5877905136,0.0,-0.0024847788,0.5857789046,0.0516918317,0.1114713542,11.195642395,0.5875678366,1.14378175,1772091001.685106,1.0,0.043177638,0.0538932292,0.0,739.3656079,-2.040010883,-0.0128837899,-11.2160422579,14,0.0,0.8121251543,22.1987540722,2.5220990086,0.0420153605,10.7284208043,11.1946608829,2.422412502,2.5273165695,0.2422433095,0.0,-0.0120740497,0.0211890825,0.3889117212,0.0389179451,0.0066294561,0.5750023898,-0.002785075,0.5873707132,0.452822358,0.2223460611,8291,0.8128841146,1e-05,5e-05,0.5843384685,2.5221659064,0,0.1532304803,2.5225134651
0.5866255112,11.8826196289,0.0,11.8851073297,-2.0421878223,0.2407462814,0,0.5860029827,0.0,0.0098465395,0.5850763661,0.0519656905,0.1119791667,11.884377257,0.5877300064,1.14378175,1772091001.6856055,1.0,0.0356945435,0.0548697917,0.0,739.3656079,-2.041677715,0.0113992635,-11.9048031521,15,0.0,0.8123600648,22.1189541817,2.6651231853,0.0328319353,11.4236768055,11.8829815706,2.567890385,2.6704279455,0.2385001533,0.0,0.0111950103,0.0209372989,0.390311097,0.0390215299,0.0070161077,0.5756671974,0.0120249312,0.5858892208,0.5038192293,0.2244385476,8291,0.8112174479,1e-05,5e-05,0.5855369872,2.6653764923,0,0.1530281375,2.6654668053
0.5827650511,12.5069986852,0.0,12.5095733674,-2.035375456,0.2627110493,0,0.5873845126,0.0,-0.0697489586,0.5855923647,0.0482293932,0.1126953125,12.5082474041,0.584405095,1.143202,1772091001.6861064,1.0,0.0031515109,0.0565559896,0.0,739.3661083,-2.0356854943,0.0118022403,-12.5286041196,16,0.0,0.8104796884,20.4052183628,2.8120153173,0.0059660751,12.0596548875,12.5060604636,2.7168197664,2.8176542099,0.2636777632,0.0,0.011586974,0.0182579668,0.3886439839,0.037176374,0.0076294583,0.5705149752,-0.0662704496,0.5868510548,0.4868921126,0.2270669868,9064,0.8132291667,1e-05,5e-05,0.5879903416,2.812010378,0,0.1553127061,2.811742545
0.585259279,13.1817908414,0.0,13.1834194565,-2.0348094865,0.2603287972,0,0.5854274342,0.0,-0.0592942524,0.5863120035,0.0470151854,0.1121419271,13.1829787572,0.5858938869,1.143202,1772091001.6866066,1.0,0.0169367745,0.0568359375,0.0,739.3666071,-2.0352871776,0.0266776535,-13.2033445676,17,0.0,0.8137502285,19.9199495316,2.9619280632,0.0165194438,12.7348729293,13.1818534374,2.8683420666,2.9674330878,0.2628859728,0.0,0.0265097389,0.0184298031,0.3913613561,0.0391315998,0.0080683897,0.5758950996,-0.0584090214,0.5861703666,0.5408291742,0.2279016602,9064,0.8097395833,1e-05,5e-05,0.5871928728,2.9609788839,0,0.1542056006,2.9618523765
0.5861829541,13.8361244837,0.0,13.8394965458,-2.0395093783,0.2491649491,0,0.5863104119,0.0,0.0131873014,0.5862995714,0.0471789908,0.1117252604,13.8383762137,0.5858551159,1.143202,1772091001.6866066,1.0,0.0184146746,0.0568684896,0.0,739.3671082,-2.0388931676,0.0342093117,-13.8587778378,18,0.0,0.8127992453,20.0162186623,3.0979041346,0.0169270767,13.3985367521,13.8365339502,3.0072970502,3.1036540182,0.2482652361,0.0,0.0334920069,0.0184875544,0.3908426038,0.0378119669,0.0090216569,0.5749450334,0.0164046045,0.5854611142,0.6250337655,0.2280465837,9064,0.8104557292,1e-05,5e-05,0.5863854965,3.098120691,0,0.1540494339,3.0981526558
0.5888228401,14.4645310942,0.0,14.4663263925,-2.0406393766,0.2466896414,0,0.5855273279,0.0,0.004054835,0.5863246783,0.0475211485,0.11140625,14.4650362364,0.5887557046,1.143202,1772091001.6871054,1.0,0.0139613072,0.0563216146,0.0,958.0034573,-2.0397441737,-0.018981362,-14.4854473909,19,0.0,0.8113355567,20.1461119652,3.2264738933,0.0104231458,14.032998635,14.4637423134,3.1392764235,3.2322828428,0.2434599804,0.0,-0.0168805626,0.0186148357,0.3902710035,0.0378883557,0.009644701,0.5736576994,0.006187554,0.5863532943,0.6749682121,0.2267868272,9064,0.811171875,1e-05,5e-05,0.5862620533,3.226059866,0,0.1537693385,3.2266547441
0.5863366234,15.074027977,0.0,15.0769635232,-2.0406058113,0.2438441869,0,0.5859602312,0.0,0.0031337287,0.5863220179,0.0472867592,0.1116536458,15.0759756311,0.5876789323,1.143202,1772091220.332463,1.0,0.0048367895,0.0557291667,0.0,958.0039581,-2.0406612841,-0.0314635552,-15.0963764477,20,0.0,0.8118614533,20.0887141228,3.3594944024,0.0039178191,14.6528474013,15.0740347767,3.2734955724,3.365074168,0.245504781,0.0,-0.0325289584,0.018580397,0.3908100215,0.0385212114,0.0098599499,0.570644492,0.0019221191,0.5845612293,0.6717816566,0.2255028625,9064,0.8106705729,1e-05,5e-05,0.5864520834,3.3591543961,0,0.155262675,3.3595305983
0.5868803479,15.7365223694,0.0,15.7385853195,-2.0365345216,0.2606792689,0,0.5836456386,0.0,-0.0139164836,0.585989033,0.0499290681,0.1109505208,15.7377407646,0.5857626782,1.143202,1772091220.3329642,1.0,0.0249282496,0.0550195312,0.0,958.004458,-2.0359361641,-0.0283949784,-15.7581155745,21,0.0,0.8142250091,20.9427483082,3.4859765331,0.024211152,15.31568772,15.7365310192,3.40212008,3.491532228,0.2577635345,0.0,-0.0261562103,0.0188584208,0.3909440167,0.036882052,0.0099985679,0.5760543516,-0.0147616628,0.5842899148,0.6241808387,0.2245886236,9064,0.8103385417,1e-05,5e-05,0.5842966702,3.4856257017,0,0.1533178031,3.4863295619
0.5868263747,16.3258213393,0.0,16.3294838397,-2.0375132275,0.2584509751,0,0.5854216637,0.0,-0.0006591692,0.5866091718,0.0560015901,0.1126497396,16.3277877522,0.5875132032,1.143202,1772091220.3334649,1.0,-0.0241759708,0.0588020833,0.0,958.004458,-2.036161472,-0.0374263807,-16.3481634204,22,0.0,0.8107854281,22.9027884007,3.6013841565,-0.0239690384,15.915049909,16.3253888639,3.5209827439,3.607428906,0.2595201621,0.0,-0.0378787783,0.0192763249,0.3911938052,0.0379479224,0.010914145,0.5735842134,-0.0006403198,0.5842086246,0.7441600314,0.2318465457,9064,0.8102018229,1e-05,5e-05,0.5856768852,3.6014471841,0,0.1542235302,3.6013360008
0.5859360737,16.9301870282,0.0,16.9312728532,-2.040730509,0.2507851935,0,0.5861613484,0.0,-0.0160502804,0.5854857729,0.055937585,0.1122591146,16.932674516,0.5854867548,1.143202,1772091220.3339648,1.0,-0.0395293702,0.0558463542,0.0,958.0054585,-2.0369801211,-0.0156551632,-16.953060166,23,0.0,0.8116317326,22.7212221622,3.7275193803,-0.0437819069,16.5224406433,16.9290381877,3.6487457124,3.7333763115,0.24584729,0.0,-0.0147980441,0.018739384,0.3892851908,0.0368777428,0.0115813462,0.574056433,-0.0183388858,0.5850357395,0.7850973681,0.225811712,9064,0.8123763021,1e-05,5e-05,0.5852686751,3.7270664644,0,0.1537415508,3.7278024944
0.5872407118,17.5388510195,0.0,17.5425733884,-2.0376760713,0.2561017871,0,0.5859704852,0.0,0.0032333811,0.5849726258,0.0563334131,0.1120963542,17.5412190692,0.5866557854,1.143202,1772091220.3344653,1.0,-0.0353470763,0.0575195312,0.0,958.0059579,-2.0376634359,-0.0438254314,-17.5615947723,24,0.0,0.8130357281,23.0322172642,3.8417816043,-0.0364727287,17.1381683413,17.5391800499,3.7650892401,3.8481131331,0.2537068036,0.0,-0.0437457316,0.0192933734,0.3903388568,0.0374251843,0.0112807112,0.5757865902,0.0043073823,0.5856149954,0.7029033237,0.2293013919,9064,0.8111132812,1e-05,5e-05,0.5851955477,3.8418979168,0,0.1536992078,3.8419549831
0.5851922301,18.1220845032,0.0,18.1261647479,-2.0357028135,0.2569972345,0,0.5871947068,0.0,-0.0139334224,0.5858486191,0.0526506766,0.1122460938,18.1243425433,0.5850328179,1.143202,1772091220.3349652,1.0,0.001729502,0.056640625,0.0,958.0064581,-2.0370525956,0.0068286158,-18.1447127597,25,0.0,0.812233639,21.7895932198,3.9579404521,0.0030228563,17.7281178157,18.1226812426,3.8837107635,3.9641960104,0.2567872956,0.0,0.0062720838,0.0189564967,0.3897887776,0.0379900549,0.0119382862,0.5753280037,-0.0124902971,0.5868044428,0.79611562,0.2278440733,9064,0.8118098958,1e-05,5e-05,0.5861205991,3.9578726705,0,0.1536406972,3.9578248628
0.5862319108,18.6871251615,0.0,18.6875710742,-2.0372463779,0.2565864785,0,0.5846575179,0.0,0.0448558413,0.5864620511,0.0479231119,0.1112695312,18.6878853671,0.5843036079,1.143202,1772091220.3354647,1.0,0.0163190289,0.0564388021,0.0,958.0069586,-2.0381224024,-0.0354263047,-18.7082567914,26,0.0,0.8127586973,20.2265586853,4.059930408,0.0149581754,18.2947464307,18.6865712929,3.9880488793,4.0654313747,0.2548807402,0.0,-0.0348996176,0.0182756901,0.3906085987,0.0363138036,0.0123517322,0.5757719651,0.0472138674,0.585760983,0.8868457244,0.2271854067,9064,0.8107226562,1e-05,5e-05,0.5861454807,4.0602078096,0,0.1524355905,4.0601559814
0.5859578653,19.2403649584,0.0,19.2434149361,-2.0367216889,0.2612276434,0,0.5852639751,0.0,-0.0318524773,0.5876192582,0.053461922,0.1122200521,19.2415543429,0.5862959452,1.143202,1772091220.335965,1.0,0.0107682927,0.0553450521,0.0,958.0074586,-2.0349446948,0.0374889624,-19.2619201533,27,0.0,0.8134060178,22.0537440777,4.1772203565,0.0098482605,18.8574423917,19.2394216792,4.1057549246,4.1829949093,0.2605550977,0.0,0.0378027454,0.0189789438,0.3903293704,0.0361767367,0.0125391267,0.5745468344,-0.0361888353,0.5857182695,0.8859834187,0.22484737,9064,0.8110221354,1e-05,5e-05,0.5864834625,4.1771114953,0,0.1545270711,4.1771577819
0.5857186421,19.804038442,0.0,19.8038728333,-2.0357836099,0.2644769675,0,0.5865430844,0.0,0.0425279346,0.5826985532,0.0547321963,0.1125846354,19.8041869545,0.5859974412,1.143202,1772091220.3364654,1.0,0.0521415784,0.0573372396,0.0,958.0074586,-2.0357558433,-0.0147827737,-19.8245400365,28,0.0,0.8129117346,22.4000980854,4.2706156921,0.0491365677,19.4234168371,19.8034673564,4.2022401913,4.2764498075,0.2616210409,0.0,-0.0159477311,0.018901337,0.3916899363,0.0348263321,0.0133420595,0.5746899356,0.0418275384,0.5871608951,1.0621171242,0.228877477,9064,0.8095442708,1e-05,5e-05,0.5838264147,4.271183579,0,0.1538105663,4.2708460156
0.586700262,20.3391821925,0.0,20.3409264692,-2.0389509936,0.2474373046,0,0.5855149384,0.0,-0.005698578,0.5848403213,0.053628486,0.1110546875,20.3398237864,0.5863772207,1.143202,1772091220.3369653,1.0,-0.0355225285,0.0563541667,0.0,1162.9999103,-2.0386507702,0.0012609138,-20.3602195295,29,0.0,0.811323785,21.9515252113,4.381590813,-0.0336299098,19.9690660667,20.3367314084,4.3145737759,4.3868404293,0.2483884285,0.0,-0.0006827981,0.0185689147,0.3897044164,0.0360626979,0.013748548,0.5715509283,-0.0038180772,0.5865966626,0.9986509348,0.2270141004,9064,0.8119140625,1e-05,5e-05,0.5842245891,4.3814559571,0,0.1553378418,4.3810231574
0.5869914979,20.8982173856,0.0,20.9030370776,-2.0406664586,0.2401544765,0,0.5862955225,0.0,0.0151438383,0.5846046283,0.0484055829,0.1118033854,20.9013709132,0.5868256219,1.143202,1772091425.3378632,1.0,-0.0189441025,0.0551171875,0.0,1163.0009137,-2.0408283671,-0.0156211445,-20.9217785072,30,0.0,0.8136833594,20.3881976604,4.4791943057,-0.0202903685,20.5316109848,20.9000571442,4.4136649211,4.4847200012,0.2391541916,0.0,-0.0148287263,0.0185331949,0.3894332094,0.0343334612,0.0132292729,0.5767420068,0.0176916842,0.5876260684,0.9125776127,0.2246416965,9064,0.8120963542,1e-05,5e-05,0.5846039168,4.4791745774,0,0.1534693072,4.4792307456
0.5862298151,21.3984220568,0.0,21.4013686625,-2.0404755346,0.2406006632,0,0.586459139,0.0,0.0269572827,0.585889645,0.0476059779,0.1113997396,21.4001149368,0.5869858529,1.143202,1772091425.3378632,1.0,-0.0192496818,0.0558919271,0.0,1163.0019202,-2.0415795191,0.0080223242,-21.4205249151,31,0.0,0.8128341041,20.110673666,4.5742352327,-0.0193700289,21.0371015803,21.3978657405,4.5114706993,4.5802255281,0.2399850414,0.0,0.0057274783,0.0185636361,0.3903769812,0.0359151345,0.0133667127,0.574637932,0.0215910641,0.5874811047,0.9236878808,0.2258812295,9064,0.8109440104,1e-05,5e-05,0.5852963467,4.5739053297,0,0.1539028563,4.5741378133
0.5857029037,21.9498283386,0.0,21.9507718595,-2.0379818694,0.2556184339,0,0.5856123094,0.0,0.0090273015,0.5863652758,0.0473844481,0.1119401042,21.9499447441,0.5859143827,1.143202,1772091425.339377,1.0,0.0367085834,0.0564257812,0.0,1163.0024191,-2.0366609391,-0.0090363291,-21.9703098869,32,0.0,0.8115292925,20.0027325153,4.6518835131,0.0348536474,21.5929026667,21.9489914576,4.5926463668,4.6579512453,0.2535288675,0.0,-0.0074000458,0.0184495608,0.3904288667,0.0347313974,0.0144310778,0.573798004,0.0065478582,0.5856174185,1.147920251,0.2272415452,9064,0.8110742188,1e-05,5e-05,0.5857277926,4.6524550645,0,0.1533387323,4.6518269873
0.5851305592,22.5068446414,0.0,22.5092682457,-2.038800958,0.2480435642,0,0.5844338346,0.0,0.0228132931,0.5845820234,0.0478238448,0.1110872396,22.5082328161,0.5847046872,1.143202,1772091425.3398733,1.0,0.0053398041,0.0583007812,0.0,1163.0029189,-2.0399536228,-0.0335353884,-22.5286109861,33,0.0,0.8130161895,20.0734174252,4.7265242227,0.0027194475,22.1522115771,22.50727904,4.6690311988,4.7325119718,0.2483820237,0.0,-0.0318977023,0.0181150659,0.391541414,0.0349931176,0.0143295768,0.5785785607,0.0208422313,0.5833862195,1.1070680167,0.2310683559,9064,0.8096354167,1e-05,5e-05,0.5847830707,4.7268858751,0,0.1521358317,4.7264066505
0.5845749412,22.9612586466,0.0,22.963287487,-2.0277347108,0.2874024159,0,0.5822270312,0.0,-0.0302604462,0.583148278,0.0467426014,0.1128710938,22.9612370364,0.5853387632,1.143202,1772091425.3403723,1.0,0.0402977676,0.0563216146,0.0,1163.0039178,-2.0284287707,-0.0753624609,-22.9815330124,34,0.0,0.8104694088,19.9068262577,4.8232009093,0.0385692877,22.6172532527,22.9610617701,4.7676170556,4.8293383932,0.2886939386,0.0,-0.075560741,0.0184745781,0.3898432564,0.0354982011,0.0149831924,0.5722065086,-0.0318704183,0.5818827879,1.2680085599,0.2270041623,9064,0.811875,1e-05,5e-05,0.5833932028,4.8230010684,0,0.1540037479,4.8232605155
0.5841533345,23.4735537847,0.001001358,23.4771591822,-2.0393392078,0.2495106405,0,0.5868213801,0.0,-0.0093641855,0.5856519256,0.0469636059,0.1133789062,23.4756807391,0.5852920816,1.143202,1772091425.340872,1.0,-0.0226455147,0.0584309896,0.0,1163.0044176,-2.0385468316,-0.0051953372,-23.4960720952,35,0.0,0.8122061102,19.861410141,4.9047120174,-0.0220564773,23.13461092,23.473982474,4.8494674873,4.9105919329,0.2470288424,0.0,-0.005587374,0.0183757448,0.3896723451,0.0354662466,0.0155058448,0.5738941955,-0.0070492849,0.586686156,1.2068305336,0.2310081293,9064,0.8119791667,1e-05,5e-05,0.5867158316,4.9047263829,0,0.1550674341,4.90540579
0.5847822954,23.991397438,0.0,23.9946997197,-2.0323762174,0.2729266767,0,0.5858342723,0.0,0.0528345938,0.5852873182,0.0476943564,0.1114518229,23.9929495112,0.5855568965,1.143202,1772091425.3418708,1.0,0.0113224513,0.0582552083,0.0,1163.0049182,-2.0318084824,0.0468372464,-24.0132659467,36,0.0,0.8133411125,20.0621080399,4.9831273222,0.0102594411,23.6527467219,23.9920790927,4.9288418913,4.9879777463,0.2739203808,0.0,0.0510635872,0.0182201473,0.3898488687,0.0345593728,0.0151698934,0.5784802289,0.0522280451,0.5855494322,1.1549992623,0.2307247772,9064,0.8117057292,1e-05,5e-05,0.5849329176,4.9830481068,0,0.1532022529,4.9833773343
0.5856653158,24.4221115367,0.0,24.4255122375,-2.0399424394,0.2454481265,0,0.5858240088,0.0,-0.0171259342,0.5845456155,0.0477850636,0.1123046875,24.4232799848,0.5856304469,1.143202,1772091425.3423707,1.0,-0.0313483291,0.0570442708,0.0,1163.0059208,-2.0398902671,0.0188818268,-24.4436709595,37,0.0,0.810194056,20.2066035271,5.0680761735,-0.0288063924,24.0961759567,24.4210646057,5.0163909912,5.0729034424,0.2476429501,0.0,0.0167874647,0.0186915414,0.3892816178,0.0351156119,0.0162074328,0.5702978074,-0.0158509749,0.5871652804,1.4037762412,0.2282075561,9064,0.8124869792,1e-05,5e-05,0.5843384314,5.0674822124,0,0.155253983,5.0679528268
0.5855702706,24.9212836901,0.0,24.9258159129,-2.038674264,0.2478806757,0,0.5851959378,0.0,0.0241209541,0.5852421367,0.0509076699,0.1120182292,24.923110714,0.5859197476,1.143202,1772091425.3428712,1.0,-0.0250818987,0.0566341146,0.0,1163.0064201,-2.038787266,0.0378366204,-24.9434969648,38,0.0,0.8131201671,21.2489612103,5.1293991216,-0.0250784978,24.5964418475,24.9208837891,5.0804837608,5.1355356137,0.2478865084,0.0,0.0369327565,0.0189189887,0.3914410247,0.034492965,0.0168631659,0.5753383662,0.0264466808,0.5846747631,1.6024443466,0.2277034388,9064,0.8097981771,1e-05,5e-05,0.5862516512,5.1292460426,0,0.1538401511,5.1295735788
0.5873118663,25.3849811045,0.0,25.3907613373,-2.0402088563,0.2488268842,0,0.5844101854,0.0,0.0212014573,0.5835070525,0.0555263019,0.111640625,25.3869040298,0.587171309,1.143202,1772091425.3438737,1.0,-0.0383124919,0.0563671875,0.0,1387.11915,-2.038867178,0.0088679949,-25.4073028628,39,0.0,0.8115425893,22.6074149609,5.2012588247,-0.0345929628,25.0690062586,25.3860678673,5.1539785639,5.2069423866,0.2470527985,0.0,0.0142696015,0.018821605,0.3891914845,0.0337628292,0.0172375971,0.5724449508,0.0192499928,0.5864197975,1.5858914991,0.2270537786,9064,0.812578125,1e-05,5e-05,0.5839710762,5.2016021061,0,0.1550595313,5.2013174311
0.5860731117,25.8172658157,0.0,25.8194293276,-2.0324199633,0.2730857881,0,0.5836504581,0.0,-0.0299741486,0.5832883972,0.0566503223,0.1121419271,25.8180959129,0.5862640627,1.143202,1772091649.464838,1.0,0.0465563834,0.0579166667,0.0,1387.1196515,-2.0323388143,-0.0351148824,-25.8384262276,40,0.0,0.8115844079,23.0169014931,5.2725280523,0.0494974076,25.5025115204,25.8194872157,5.2254475133,5.2775316922,0.2750164908,0.0,-0.035568138,0.0190767797,0.3906531134,0.0349344439,0.0171141437,0.5719428083,-0.0289309826,0.5855543772,1.5886692107,0.2298959529,9064,0.8107682292,1e-05,5e-05,0.5831796018,5.2729613622,0,0.1554480504,5.2730142943
0.5847524919,26.3102044233,0.0,26.312971522,-2.042764883,0.2374491748,0,0.5852743254,0.0,0.0091791146,0.5858534624,0.0552582924,0.1115234375,26.3108766683,0.5862006066,1.143202,1772091649.466337,1.0,0.0110412826,0.0570638021,0.0,1387.1196515,-2.04195345,0.0012575452,-26.3312951533,41,0.0,0.8123481117,22.7479434013,5.3252675899,0.0113759833,25.9964445941,26.3107185109,5.2812582572,5.3306869555,0.2374662554,0.0,0.0001556693,0.0195637767,0.3902749748,0.033350458,0.0168699152,0.5764911819,0.0085622715,0.5858085585,1.5686993961,0.2285542635,9064,0.811171875,1e-05,5e-05,0.5851775521,5.3257021618,0,0.1525876306,5.3257670037
0.5853907486,26.7418913078,0.0,26.7448515638,-2.0390893992,0.2471635969,0,0.5874132921,0.0,-0.0398954942,0.585121305,0.0517434796,0.1130078125,26.7424496078,0.5846705025,1.143202,1772091649.4668386,1.0,-0.0090601439,0.0583203125,0.0,1387.120151,-2.0392600576,0.0268784308,-26.7628585052,42,0.0,0.8118329165,22.1833052635,5.3879111099,-0.0133448449,26.4348116239,26.7393156306,5.3444064093,5.3927669191,0.245028374,0.0,0.022445434,0.0212078587,0.3900504557,0.0321308962,0.0168067684,0.5743875795,-0.0396974781,0.587347251,1.6180696635,0.2307587765,9064,0.8115559896,1e-05,5e-05,0.5861155333,5.3882661788,0,0.1539657612,5.3879620473
0.5826487722,27.2086270396,0.0,27.2111488215,-2.0346709669,0.2651057371,0,0.5870328635,0.0,-0.0691461561,0.5851820079,0.0510555498,0.1121679688,27.208839194,0.5837873993,1.143202,1772091649.467338,1.0,0.0299083565,0.0564583333,0.0,1387.120151,-2.0345545197,0.000490037,-27.2291821988,43,0.0,0.8132782282,21.7477850914,5.4381602605,0.0331471043,26.9037668864,27.207653478,5.396636885,5.4432222207,0.2658002746,0.0,0.0023044396,0.020523955,0.3907626625,0.0333456899,0.0173751339,0.576419448,-0.0688194552,0.5850239845,1.6851674631,0.227329771,9064,0.810703125,1e-05,5e-05,0.585196777,5.4388229402,0,0.1535744297,5.4382544502
0.5860071355,27.5841748492,0.0,27.5874452209,-2.0389068071,0.2530369142,0,0.5874354889,0.0,-0.0435753601,0.5852050642,0.0525062259,0.1130794271,27.5863771248,0.5862163874,1.14263575,1772091649.467338,1.0,0.0014726625,0.0528255208,0.0,1387.1208888,-2.0384075598,0.0225998173,-27.6067658933,44,0.0,0.811013366,22.5309121609,5.5113754829,-0.0010343615,27.2897458967,27.5861209679,5.4702189398,5.5165727663,0.2533641813,0.0,0.0214222984,0.0209912539,0.3926470025,0.0324420037,0.0180741521,0.5705965166,-0.0437940097,0.5878094441,1.5958867335,0.2167100058,9819,0.8076106771,1e-05,5e-05,0.585708185,5.5122838783,0,0.1557879387,5.5123111232
0.5856422089,28.0108117867,0.0,28.0165306346,-2.0387648614,0.2524838686,0,0.5850073544,0.0,-0.0423798838,0.5850727063,0.0533799116,0.114375,28.0120909627,0.5865081654,1.14263575,1772091649.467338,1.0,-0.0061076172,0.0538541667,0.0,1387.1213922,-2.0381606746,-0.0216663179,-28.0324740537,45,0.0,0.8106262217,22.5052518845,5.5746515942,-0.008920218,27.7224553744,28.0123097992,5.535580802,5.5806525437,0.249985399,0.0,-0.0239639367,0.0206756727,0.3930420841,0.032628584,0.018126921,0.5712993829,-0.0405909584,0.5841462348,1.6820485924,0.218517047,9819,0.8070442708,1e-05,5e-05,0.5861346499,5.5757018963,0,0.1562940216,5.5748931726
0.5858307648,28.4435946528,0.0,28.4508537928,-2.0403394802,0.24562307,0,0.5865245726,0.0,0.0209203353,0.5853373992,0.0519913848,0.1125455729,28.446993529,0.5861339986,1.1420755,1772091649.4680758,1.0,-0.0293038685,0.0535872396,0.0,1387.1213922,-2.0404036601,-0.0197013602,-28.4673861758,46,0.0,0.8113684289,22.430511713,5.6347666709,-0.0311986442,28.1586074066,28.4476591873,5.5985135953,5.6411585029,0.2443083948,0.0,-0.0161183497,0.0214617499,0.3918895347,0.0335547247,0.0185141178,0.5738321066,0.0187981659,0.5860737528,1.6987341573,0.2195190112,10566,0.8086458333,1e-05,5e-05,0.5840288285,5.6361377939,0,0.1545195418,5.6349401951
0.5852492825,28.8485819435,0.0,28.8529602432,-2.0377240578,0.2530012063,0,0.5848322497,0.0,0.0071741179,0.5856197933,0.0517468667,0.1117578125,28.8493418566,0.5857497563,1.1420755,1772091649.4685793,1.0,-0.0231528143,0.0533203125,0.0,1387.1227881,-2.0378197753,0.0353711667,-28.869723053,47,0.0,0.813189493,21.9486680031,5.6869013007,-0.0217022806,28.5637064362,28.8480379677,5.6496518612,5.6913636891,0.2497373106,0.0,0.0359911025,0.0205285041,0.393430923,0.0326773501,0.0181090941,0.5748905592,0.0076828597,0.5848455572,1.6255099222,0.2188536369,10566,0.8066992187,1e-05,5e-05,0.586145219,5.6872540649,0,0.154076489,5.6876639398
