lrs/actor_lr,debug/a2_1_std,debug/q_a1,round_time,debug/a_0,debug/actor_grad_norm,sampling_duration,debug/q1_std,debug/q_a1_std,debug/backup,debug/log_pi_std,debug/a1_2_std,_step,debug/a2_2,debug/a1_0_std,debug/q1,debug/logp_a2,debug/d_std,debug/a_1_std,debug/a2_2_std,debug/log_pi,lrs/critic_lr,debug/d,debug/a_1,debug/a2_1,debug/q_a1_targ,debug/a1_1_std,debug/a_0_std,training_step_duration,debug/a_2_std,debug/a2_0,debug/r_std,losses/loss_critic,memory_len,debug/a1_2,debug/backup_std,debug/demo_fraction_in_batch,debug/q2_std,debug/a2_0_std,debug/q_a1_targ_std,_timestamp,debug/r,episode_length_test,losses/loss_actor,idle_time,return_train,debug/logp_a2_std,debug/a_2,debug/a1_0,episode_length_train,debug/q2,debug/a1_1,_runtime,return_test,debug/critic_grad_norm
1e-05,0.4950053617,15.6924752808,14.3017356396,0.0616708939,0.0282976355,0.0098504217,6.071110026,6.0508723958,15.7262589239,0.9825363295,0.5702889266,807,-0.1243505826,0.4942264457,15.6507430013,-1.1271435473,0.0038909771,0.5309498549,0.5708052591,-1.1195205836,5e-05,0.0001757812,0.0865445336,0.3413855133,15.5826421038,0.4965492325,0.5508691564,0.0371332812,0.6303284887,-0.339941831,0.0918272213,0.1221635659,238405,-0.1258221074,6.0978300953,0.1443880208,6.0828710937,0.4958488362,6.0736948273,1772313152.7706962,0.1683653906,0,-15.7062027554,0.0,8.0547838211,0.9875247841,0.0448274126,-0.3434264607,374.0,15.6616859945,0.3433434324,12865.6296146,0,6.0805394952
1e-05,0.4791507981,18.6142879232,14.4172840118,0.1060203413,0.0284317078,0.0099325061,6.1326822917,6.1106901042,18.6302175102,0.9830356414,0.5706130393,808,-0.1052707867,0.4752282636,18.5430672201,-1.0039754182,0.0033017215,0.5212523256,0.5718441125,-1.0095171311,5e-05,0.0001497396,0.0836901255,0.3592085515,18.4833258896,0.4796948144,0.5463956147,0.0374079943,0.6371904747,-0.3739282745,0.0955827231,0.1022478539,238405,-0.1058355215,6.1532216994,0.1759375,6.13046875,0.473880903,6.1281772812,1772313152.7711954,0.1931821691,0,-18.6268801104,0.0,8.0547838211,0.9804631581,0.0469845488,-0.3674356476,374.0,18.5638216146,0.3607964685,12865.6301117,0,5.3901586317
1e-05,0.5008242409,14.4590755208,14.2638845444,0.0440685479,0.0286900744,0.010065159,5.4902083333,5.4617447917,14.4739466216,0.9351155655,0.5741817258,809,-0.1131498567,0.5002172798,14.4266609701,-1.221613999,0.0027124659,0.5369844037,0.5739178737,-1.2287352194,5e-05,0.0001236979,0.0957964573,0.3332665153,14.3511664118,0.5012677447,0.5542617284,0.0368192077,0.6221572699,-0.3340762988,0.0880087351,0.1137339557,238405,-0.1129165972,5.5001189538,0.1260286458,5.4896614583,0.4993296542,5.4756431397,1772313152.7716959,0.1549465215,0,-14.4724043234,0.0,8.0547838211,0.9299108858,0.0313307861,-0.3324006905,374.0,14.4070019531,0.3309344443,13028.6998673,0,5.8515956795
1e-05,0.4786226509,18.518375651,15.5730752945,0.0890577492,0.0278983168,0.010364023,5.9655989583,5.9361328125,18.5334916511,0.9699676948,0.5748529659,810,-0.0873027004,0.4781478253,18.4873579915,-1.0310751359,0.0027124659,0.5208277743,0.5759167683,-1.0327732352,5e-05,0.0001236979,0.086249355,0.3662453134,18.4033055535,0.4802543029,0.5452335383,0.040790209,0.6313598637,-0.3587839877,0.0991151165,0.1187875379,239225,-0.088652887,5.9936656352,0.1733333333,5.9736848958,0.4790065572,5.9596075922,1772313315.8467488,0.1923247734,0,-18.5338885377,0.0,10.0904893875,0.9698118752,0.0400323097,-0.3607604318,405.0,18.4557421875,0.3637910619,13028.7003671,0,5.9522263926
1e-05,0.5415192769,6.7890390015,15.137155056,-0.0873040799,0.0263921794,0.0102129221,4.5279296875,4.4950488281,6.8080209693,0.8128570495,0.5792642975,811,-0.1179382508,0.5415103949,6.7617130343,-1.5684626506,0.0027989643,0.5542955465,0.5789536941,-1.5683900326,5e-05,0.0001236979,0.1374502839,0.2635324995,6.7007975008,0.5425550902,0.5655787378,0.0395803603,0.5975338077,-0.2580284835,0.0698368318,0.0892033395,239225,-0.1178085606,4.5382901384,0.0427083333,4.5327994792,0.5424310729,4.5232736812,1772313315.8472486,0.0875203772,0,-6.8033673742,0.0,10.0904893875,0.816462654,0.0681132621,-0.2604363674,405.0,6.7760656738,0.261337489,13028.7008671,0,4.5882713523
1e-05,0.5164788295,12.3581229655,15.556760788,-4.1696e-06,0.0274582624,0.0101635909,5.3459114583,5.3049479167,12.3917110375,0.8951119904,0.5765415766,812,-0.1336056175,0.5167542421,12.3339404297,-1.3477375559,0.0019758963,0.5478689278,0.5750899623,-1.3489506714,5e-05,9.11458e-05,0.0906507365,0.308840544,12.2720776103,0.5153120914,0.563476961,0.0409294295,0.6132562113,-0.305048233,0.0816973899,0.1134691789,239225,-0.1331170763,5.3438608813,0.1013020833,5.3261458333,0.516415099,5.3316512116,1772313315.8477483,0.1364271491,0,-12.3771796336,0.0,10.0904893875,0.894750613,0.0378505235,-0.3027960775,405.0,12.3355394491,0.3085841216,13028.701367,0,6.005272252
1e-05,0.4980966811,15.1623116048,15.4314465523,0.0329999178,0.0286262288,0.0103925792,5.6554589844,5.5996809896,15.1833666253,0.9078210776,0.5781772141,813,-0.1109491586,0.4973027598,15.1082885742,-1.2007217369,0.0019150808,0.5300919134,0.5779453045,-1.2045937133,5e-05,8.46354e-05,0.0871281326,0.3290524009,15.0443587579,0.4986695492,0.5548709902,0.0402878094,0.6217217437,-0.3294946363,0.0902051253,0.1668369336,240091,-0.1081293655,5.6405454983,0.1393880208,5.6440657552,0.4965175336,5.6001086396,1772313315.8482482,0.1616776453,0,-15.1730680566,0.0,9.7326841354,0.9048114267,0.0454009063,-0.3299371594,391.6666666667,15.1261478678,0.3303407718,13028.701367,0,6.7350208941
1e-05,0.5250858797,9.8402083333,14.7271168232,-0.0611721723,0.0248313634,0.0101232719,4.7540917969,4.7250358073,9.8493836338,0.8276457333,0.5758740485,814,-0.1252478396,0.5246811135,9.8039648438,-1.4246241812,0.0014731391,0.5366129851,0.5756145108,-1.4289955564,5e-05,6.51042e-05,0.1477584459,0.2814362629,9.7406256934,0.5247745178,0.5546344393,0.0382834991,0.6038090807,-0.2785041319,0.077102773,0.1078513973,240091,-0.1221544576,4.7900828786,0.0833333333,4.7718391927,0.5248342391,4.7609761951,1772313315.8487482,0.1117493134,0,-9.8559792195,0.0,9.5537815094,0.8289093075,0.0718164047,-0.2779790408,385.0,9.8125358073,0.2819788837,13028.7018675,0,4.7989662718
1e-05,0.4993608995,14.9078068034,14.828045845,0.0181428618,0.0290404988,0.0103118944,5.7618522135,5.7330175781,14.923984093,0.92965082,0.5782351102,815,-0.1096271694,0.4975889037,14.8570882161,-1.1768254174,0.0022097087,0.5228139641,0.5778834852,-1.1733160045,5e-05,9.76562e-05,0.1150415844,0.3298207667,14.7901865901,0.4988747391,0.54738968,0.0384286364,0.6208875335,-0.3287208651,0.091203494,0.1190788483,240091,-0.1096342031,5.7835562075,0.1389192708,5.7722005208,0.498097447,5.7466955255,1772313315.8492491,0.1602940729,0,-14.9164139146,0.0,9.5537815094,0.9358442312,0.0667127849,-0.3285485959,385.0,14.8600537109,0.3342769237,13028.7032814,0,4.9772381215
1e-05,0.5312525476,8.2941875712,14.4894824028,-0.0271465517,0.0293414967,0.0102353295,4.6304492187,4.5977067057,8.3219195589,0.8156246593,0.5806212266,816,-0.1164397616,0.5327236946,8.2627176921,-1.520347629,0.0022097087,0.5589105429,0.5803060585,-1.5204632868,5e-05,9.76562e-05,0.109583037,0.281554639,8.207449889,0.5309536213,0.5628827754,0.0372207459,0.6122416749,-0.2710702447,0.0741345373,0.0937134226,241425,-0.1191355809,4.6362391703,0.06,4.6244401042,0.5332202669,4.610118731,1772313315.850248,0.0997412473,0,-8.3095345441,0.0,9.0355990728,0.818624171,0.0308054734,-0.2695724647,386.6666666667,8.2915580241,0.2809201849,13028.7038676,0,5.506237617
1e-05,0.496554203,14.4874847158,14.6730155945,0.0160555479,0.0293787695,0.0100474461,5.6812760417,5.6430273438,14.4946437017,0.9177144042,0.5795773208,817,-0.1049471674,0.496085627,14.4388916016,-1.1805992164,0.002417838,0.5240198036,0.5806739299,-1.1818594772,5e-05,0.0001106771,0.1217078484,0.3343197755,14.3701821453,0.497183496,0.5453440248,0.038132569,0.6229737196,-0.328532349,0.092283078,0.1467186505,241425,-0.1060174794,5.7133324786,0.1366666667,5.6805533854,0.4987729635,5.6645923901,1772313315.850663,0.1538251635,0,-14.4950804394,0.0,7.9992341995,0.9206438215,0.0550429835,-0.3324508434,390.0,14.4331994629,0.3330547895,13028.7047326,0,6.1491477875
1e-05,0.5049323575,13.2862150065,14.5139977932,0.0041400073,0.0291467495,0.0100865046,5.1603515625,5.115953776,13.3110088306,0.8764395292,0.5818290317,818,-0.0984628618,0.5046336734,13.2703190104,-1.2744252733,0.0025043365,0.5329578615,0.5827981015,-1.2742781971,5e-05,0.0001106771,0.1138494469,0.3218676178,13.1688304088,0.5036193802,0.5547151766,0.0376811004,0.6170937844,-0.3181065376,0.0822759561,0.108540126,241425,-0.0990319424,5.1574186971,0.12,5.1323535156,0.5043050164,5.1307528848,1772313315.851249,0.1481887889,0,-13.2990360881,0.0,7.9992341995,0.882427792,0.0555186277,-0.3183307754,390.0,13.2225878906,0.3232649224,13028.7047326,0,5.1390863209
1e-05,0.5185072058,10.280382487,14.4921457767,-0.0442893127,0.0292671109,0.0099397381,4.9838313802,4.9501953125,10.3035801506,0.8421538251,0.5824646389,819,-0.0839613879,0.5180934414,10.240538737,-1.3999253718,0.0023570226,0.5391867486,0.5827899857,-1.4038967729,5e-05,0.0001041667,0.1375878475,0.2998054828,10.1918168732,0.5192138521,0.5555797937,0.037662069,0.610111338,-0.298617782,0.0800809688,0.103049228,241425,-0.0797024857,5.0104425791,0.0866666667,4.9745507812,0.5170914973,4.980296893,1772313315.852114,0.1178724919,0,-10.29248087,0.0,7.9992341995,0.8394483635,0.0603439262,-0.3002333694,390.0,10.252586263,0.2964817689,13190.6106679,0,5.1890481147
1e-05,0.5101504085,12.7808894857,15.6427571774,0.0170612572,0.0313347924,0.0105667249,5.5364973958,5.5045833333,12.8070511598,0.8979199122,0.5837264144,820,-0.0956346574,0.5056636594,12.7459247843,-1.2990835134,0.0023570226,0.539300358,0.5837949212,-1.2989964602,5e-05,0.0001041667,0.1050398425,0.3146810976,12.682308907,0.5097501422,0.5592395123,0.0407966081,0.6195803239,-0.3311919172,0.0843023807,0.1040673097,242381,-0.0975728546,5.5366000583,0.1120703125,5.5269921875,0.5045637178,5.5145149869,1772313477.762807,0.139989035,0,-12.7947868645,0.0,4.9681949615,0.8985444832,0.0454785798,-0.3281750632,469.0,12.7444458008,0.3156073089,13190.6111682,0,5.9067298745
1e-05,0.5171296246,11.0845442708,14.765130043,-0.0387562379,0.0286762795,0.0100808406,4.7358333333,4.6888411458,11.0918796795,0.818336434,0.5816226097,821,-0.0906787938,0.5122692535,11.071482137,-1.3903573845,0.0012393268,0.5379007841,0.5821179565,-1.3904486473,5e-05,5.85938e-05,0.1352165137,0.2888125117,10.9798457652,0.5167391154,0.5560703934,0.0384834862,0.6104347539,-0.3070743391,0.0798557055,0.1172872616,242381,-0.0894615074,4.7447261772,0.0966666667,4.7216601562,0.5125693919,4.7183280205,1772313477.7638118,0.1255141683,0,-11.1009474945,0.0,4.9681949615,0.822600251,0.0598683809,-0.3081451783,469.0,11.0471842448,0.2886018216,13190.6116715,0,6.0671668761
1e-05,0.5198974567,10.852828776,14.3756780624,0.003042554,0.0285889674,0.0099800515,4.992109375,4.9670572917,10.8535349926,0.8526822518,0.5823378416,822,-0.1020499814,0.5168794914,10.82092158,-1.4086839583,0.0025043365,0.5546094199,0.5828416141,-1.4098133876,5e-05,0.0001106771,0.0862446587,0.295293409,10.733791395,0.5180051728,0.558580846,0.0372767774,0.6172008371,-0.3072711996,0.0812947485,0.1141780118,242381,-0.1042209875,5.0109978318,0.0866666667,5.0145052083,0.5160963259,4.9785900279,1772313477.7643151,0.1234573324,0,-10.8679493108,0.0,4.9681949615,0.8520912078,0.0264114416,-0.3067384879,469.0,10.8408312988,0.2937237414,13190.6126699,0,5.8177262793
1e-05,0.4728711021,20.2103466797,14.6743643284,0.1077535024,0.0313165914,0.0104723096,6.6500520833,6.6299479167,20.2178546193,0.9608535463,0.5806121071,823,-0.1077025325,0.4656715191,20.134177653,-0.9473122331,0.0034490354,0.5103482064,0.5809333316,-0.9493231893,5e-05,0.00015625,0.0958932387,0.3648342721,20.0744028732,0.4714950927,0.5397090142,0.0376917187,0.6383230205,-0.3813831327,0.1059685101,0.1288909351,243292,-0.1062535675,6.7004743723,0.2026171875,6.6555859375,0.4641241966,6.6525002287,1772313477.7648115,0.2074436014,0,-20.2202206772,0.0,6.6518131892,0.9632910768,0.0437022308,-0.38059581,430.3333333333,20.1582995605,0.363250409,13190.6131682,0,6.0397388634
1e-05,0.4966997276,16.2827608236,14.4685182571,0.0492230381,0.0322017623,0.0101290011,6.0260286458,5.9961442057,16.2888571533,0.8981303246,0.5852732303,824,-0.0657908118,0.4889968444,16.2122440592,-1.157540946,0.003240906,0.5215762431,0.5856212874,-1.1571520301,5e-05,0.0001432292,0.1067332349,0.3233174824,16.1475149525,0.4969735395,0.5509917228,0.0374432206,0.6241996026,-0.3444090321,0.0926990901,0.1145433309,243292,-0.06778947,6.0413046365,0.1552734375,6.0191699219,0.488273287,6.0151609889,1772313477.7653136,0.1749757202,0,-16.2879535587,0.0,7.493622303,0.8938321678,0.0553102272,-0.3454389246,411.0,16.2350447591,0.3238275535,13190.6136672,0,5.5581561898
1e-05,0.5294212125,9.7781941732,14.4284610748,-0.0384190998,0.0267502206,0.0098959851,4.9426627604,4.9112565104,9.7719112316,0.8127089213,0.5864542067,825,-0.0641676154,0.5214917245,9.7538802083,-1.4771771298,0.0014731391,0.5475183144,0.5861562508,-1.4718842512,5e-05,6.51042e-05,0.1176888995,0.2695570378,9.6577070486,0.5311921643,0.562256269,0.0374947309,0.6058484797,-0.3000735035,0.0751969003,0.0987887111,243292,-0.0651168986,4.9364697224,0.0733333333,4.9390234375,0.5206970175,4.9248498216,1772313477.7658117,0.1149078323,0,-9.792810802,0.0,7.493622303,0.812247099,0.0462142778,-0.3006808644,411.0,9.7561051432,0.2680707561,13190.6136672,0,5.300869194
1e-05,0.5053091177,14.8572600301,14.6021111012,0.0260258462,0.0288644446,0.0102582359,6.0066471354,5.9794482422,14.8892212914,0.9088039397,0.5854084692,826,-0.0742490278,0.4979358158,14.8386950684,-1.2255660379,0.0026516504,0.5294819184,0.5851411994,-1.2253876646,5e-05,0.0001171875,0.1047050893,0.3157634977,14.7651423128,0.5052972723,0.5557481286,0.0377178526,0.6183808724,-0.3440309216,0.0895652872,0.0988346668,244302,-0.0774702745,5.996425879,0.1375651042,6.0010872396,0.4968129292,5.9844016803,1772313477.766311,0.1594935503,0,-14.8634688998,0.0,6.295409282,0.9010986763,0.0526246226,-0.3408871995,434.0,14.7901744334,0.3163475965,13190.6146677,0,5.0737145139
1e-05,0.51603498,11.9963496908,14.406170845,0.0117518297,0.0335931701,0.0102058999,5.4818977865,5.4258805339,11.9947793561,0.8782539291,0.5856779257,827,-0.0762850234,0.5110715718,11.9441957601,-1.34046765,0.0030070937,0.5379287367,0.583709451,-1.3370738361,5e-05,0.0001367188,0.1217945564,0.2980303773,11.8854141622,0.5176106612,0.5545594802,0.0372449072,0.6144668401,-0.3184959766,0.0846504221,0.1204703393,244302,-0.0729513967,5.4589322687,0.0992317708,5.4430957031,0.5099218829,5.446009845,1772313477.766811,0.1348924923,0,-12.0088774207,0.0,3.8989832401,0.8722197136,0.063021984,-0.3196253484,480.0,11.9757039388,0.2972976321,13190.6146677,0,5.7375620874
1e-05,0.5162612323,12.0345686849,15.4602921009,0.0014651301,0.0285882439,0.0113652158,5.3572167969,5.3123030599,12.0445840363,0.8503283124,0.5857335399,828,-0.0716712929,0.5078838257,11.9994187419,-1.3678728825,0.0025043365,0.5445234729,0.5851740122,-1.3687097867,5e-05,0.0001106771,0.087225963,0.2918721175,11.9423234817,0.5169903054,0.5602984954,0.0395134513,0.6136852155,-0.3194975405,0.0883928324,0.0968422742,244302,-0.0699956438,5.3721248873,0.0992447917,5.3252929688,0.5088604541,5.3420565196,1772313477.7673113,0.1366213852,0,-12.0455754203,0.0,3.8989832401,0.8489956936,0.0297022434,-0.3220058091,480.0,11.9907531738,0.288965812,13190.6151691,0,4.9448802808
1e-05,0.5275739877,11.1058990479,14.9924094677,0.0259532441,0.0288612862,0.0100322652,5.099296875,5.0629296875,11.1182606526,0.8212265817,0.5829039123,829,-0.1018113884,0.5191054411,11.0783260091,-1.4298720964,0.0027989643,0.5522918681,0.5815788988,-1.4300796012,5e-05,0.0001236979,0.0925264509,0.2658765235,11.0083534675,0.5271526994,0.5582783435,0.0392608643,0.619934998,-0.3016600308,0.0825647439,0.104806797,244302,-0.1048495845,5.0987314266,0.0866666667,5.0769661458,0.5175182614,5.0745167335,1772313477.767813,0.1254750553,0,-11.117321843,0.0,3.8989832401,0.8229260663,0.0229560033,-0.3000639755,480.0,11.0705672201,0.2668699757,13353.8918587,0,5.5655074755
1e-05,0.4916497568,17.5487939453,14.6834990978,0.0760344245,0.0298942498,0.0090946674,5.8352799479,5.8066113281,17.6010356784,0.9077442923,0.5797906313,830,-0.1229736739,0.4827389345,17.5005163574,-1.0993739939,0.0025043365,0.5202958861,0.5791971578,-1.1013228828,5e-05,0.0001106771,0.0872973969,0.3175154284,17.4580048746,0.4919471626,0.5475185913,0.0392310437,0.6267303638,-0.355175648,0.092800922,0.1165691207,245198,-0.1226352924,5.8588051833,0.1666666667,5.8404557292,0.481654375,5.825110278,1772313641.0486484,0.1841302991,0,-17.564131116,0.0,7.7429666519,0.9070310551,0.0496938043,-0.3505028562,423.0,17.5082226562,0.3208285672,13353.8923603,0,5.7875554591
1e-05,0.4946986755,17.0402746582,14.0476636887,0.063325463,0.0341768507,0.0088617023,6.2455989583,6.2115885417,17.0362626328,0.9370333209,0.5783974739,831,-0.1330228148,0.4851270487,16.9732548014,-1.1038775887,0.0044802328,0.5243625915,0.57767355,-1.1083035455,5e-05,0.0002018229,0.0883274183,0.3243063901,16.9026124201,0.4960174165,0.5497852225,0.0373731089,0.6283394806,-0.3495204539,0.1002915625,0.1199159491,245198,-0.1300285409,6.2645104281,0.16203125,6.2323697917,0.4865862266,6.2146490757,1772313641.0498092,0.1781820387,0,-17.0473482045,0.0,7.7429666519,0.9411800284,0.0380359557,-0.351537996,423.0,17.012582194,0.3215231156,13353.8928593,0,5.9823281823
1e-05,0.5131963715,14.2005627441,15.4914355278,0.0407890348,0.0333161604,0.00912052,5.3984049479,5.3675585938,14.2107272477,0.8838395761,0.5790609388,832,-0.1138524126,0.4985648247,14.1249766032,-1.2650834253,0.0040382911,0.5385749377,0.5812896967,-1.2681770221,5e-05,0.0001822917,0.0854421122,0.2851507682,14.0829205699,0.5119198642,0.5546546508,0.041856122,0.6219370447,-0.3325816901,0.0903370034,0.098994274,245198,-0.1147269458,5.4145629778,0.1226302083,5.3868880208,0.4970532167,5.3802412433,1772313641.0503106,0.1551424883,0,-14.2117101404,0.0,7.7429666519,0.8789349891,0.0403669227,-0.3336552174,423.0,14.1914485677,0.2871006233,13353.8933601,0,4.4519736886
1e-05,0.5016320291,16.3675801595,15.3884096146,0.0295299754,0.0277120369,0.0095030212,6.185953776,6.1073225911,16.3911766416,0.8889673587,0.5830995766,833,-0.0622473296,0.4919595503,16.3239029948,-1.1519597218,0.0033882199,0.5133189682,0.5838377949,-1.1510633846,5e-05,0.0001497396,0.1304414748,0.2921987712,16.2791550737,0.5030150832,0.5466644416,0.0410387293,0.6220587044,-0.3404869417,0.0968175681,0.1556884114,245899,-0.0645962749,6.1708319859,0.1555729167,6.1017317708,0.4907106335,6.1440860768,1772313641.0508096,0.1733456758,0,-16.3790523289,0.0,0.3805875778,0.8927351351,0.0804915674,-0.3370134453,607.6666666667,16.3082525635,0.291380578,13353.8943604,0,6.3583377288
1e-05,0.5030921917,15.6169620768,15.5291543007,0.039348051,0.0261028217,0.0092134762,5.5791471354,5.5540966797,15.6483682979,0.8600482182,0.5870941327,834,-0.0531457121,0.4886665966,15.5565808105,-1.2174270242,0.0019150808,0.5277083641,0.5874663526,-1.216103666,5e-05,8.46354e-05,0.0931066921,0.2936791922,15.5185876725,0.504262721,0.5512847951,0.0419431829,0.6235118707,-0.3430253139,0.0890102586,0.1083995259,245899,-0.0569232093,5.6189063833,0.1433333333,5.5883951823,0.491232109,5.5888903962,1772313641.0513105,0.1654293704,0,-15.6273091882,0.0,-3.3006019592,0.862494782,0.0424793146,-0.3453087366,700.0,15.5831547038,0.2923574593,13353.8943604,0,5.1018362046
1e-05,0.5107584686,14.9675961304,15.8421330452,0.0104169667,0.0262896219,0.009247191,5.9947395833,5.9740429688,14.974882957,0.8457078862,0.588153398,835,-0.035985329,0.4990687327,14.9035327148,-1.2456708,0.0022097087,0.5224107368,0.5863874735,-1.2438513073,5e-05,9.76562e-05,0.1362323149,0.2778446303,14.8558903721,0.5116460046,0.5509966311,0.0428665455,0.6195909093,-0.3203449532,0.0915606654,0.1067568481,245899,-0.0370534984,6.0209975778,0.1387239583,6.001578776,0.49889569,5.9895639899,1772313641.0518134,0.1572414516,0,-14.9752670524,0.0,-3.3006019592,0.8466398134,0.0652040454,-0.3227765669,700.0,14.9338460286,0.2783318225,13353.8948601,0,5.2739672232
1e-05,0.502118874,16.2465397135,14.7916882038,0.047564699,0.0302423211,0.0096160817,5.7385286458,5.70578125,16.2574125075,0.8757977825,0.5887797374,836,-0.0485399487,0.4933806171,16.1780371094,-1.2023667785,0.0025651519,0.5327818241,0.5889075083,-1.2023311359,5e-05,0.0001171875,0.0819380022,0.3059753378,16.1185143753,0.50154817,0.5540062067,0.0390111605,0.6247900937,-0.3380772238,0.0920288284,0.1047554077,247322,-0.0515304943,5.748761824,0.1459244792,5.7315755208,0.4932173202,5.7169969543,1772313641.0523107,0.172907015,0,-16.2573162281,0.0,0.8270956675,0.879576697,0.0495667265,-0.339096557,593.0,16.2129915365,0.3038782435,13353.8953608,0,6.154543964
1e-05,0.5177901693,12.6604142888,14.8297035694,-0.0220307642,0.0301506917,0.0089956315,5.2939973958,5.262273763,12.6650748787,0.8150958988,0.5869229045,837,-0.0465735934,0.5083899176,12.6323826599,-1.3362007988,0.0020623947,0.5253662868,0.5869684029,-1.3365267905,5e-05,9.11458e-05,0.150636827,0.2730345975,12.5583587207,0.5180990671,0.5506232799,0.0397395388,0.6117189619,-0.3068419611,0.0844067564,0.0974007443,247322,-0.0487773727,5.3229277814,0.1133333333,5.2839355469,0.5092675842,5.2923390475,1772313641.0528104,0.135249944,0,-12.6719519325,0.0,9.082490921,0.8134506985,0.071785011,-0.3065667587,379.0,12.6127706909,0.2719042482,13353.8962838,0,5.5640550128
